"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0760.1",17,3357,9.65909090909091,8.3925,1.15091938148238,0.308507846636993,"ERF",1
"MA1114.1",34,7061,19.3181818181818,17.6525,1.09435954217147,0.309283314196028,"PBX3",1
"MA1574.1",22,4442,12.5,11.105,1.12561909049977,0.310657199476061,"THRB",1
"MA0738.1",24,4913,13.6363636363636,12.2825,1.11022704142997,0.324039384929159,"HIC2",1
"MA0159.1",22,4479,12.5,11.1975,1.11632060727841,0.324822555283014,"RARA::RXRA",1
"MA1491.1",28,5823,15.9090909090909,14.5575,1.09284498774452,0.336046945693496,"GLI3",1
"MA0019.1",9,1709,5.11363636363636,4.2725,1.19687217405181,0.339082956864588,"Ddit3::Cebpa",1
"MA1115.1",22,4520,12.5,11.3,1.10619469026549,0.340736995349402,"POU5F1",1
"MA0821.1",9,1722,5.11363636363636,4.305,1.18783655369021,0.347137752506331,"HES5",1
"MA0651.1",5,884,2.84090909090909,2.21,1.2854792266557,0.349297346666677,"HOXC11",1
"MA0692.1",14,2800,7.95454545454545,7,1.13636363636364,0.349703137902712,"TFEB",1
"MA0511.2",9,1735,5.11363636363636,4.3375,1.17893633743778,0.355222368159305,"RUNX2",1
"MA0855.1",20,4121,11.3636363636364,10.3025,1.10299794842382,0.356247488823529,"RXRB",1
"MA0018.4",20,4121,11.3636363636364,10.3025,1.10299794842382,0.356247488823529,"CREB1",1
"MA0833.2",12,2395,6.81818181818182,5.9875,1.13873600303663,0.363870843774395,"ATF4",1
"MA0625.1",20,4149,11.3636363636364,10.3725,1.09555424089047,0.367865907142761,"NFATC3",1
"MA0101.1",17,3497,9.65909090909091,8.7425,1.10484311227806,0.370397230492293,"REL",1
"MA0822.1",9,1762,5.11363636363636,4.405,1.16087091115468,0.372092579682544,"HES7",1
"MA0771.1",18,3727,10.2272727272727,9.3175,1.09764129082616,0.375198123139364,"HSF4",1
"MA0525.2",7,1353,3.97727272727273,3.3825,1.17583820466304,0.386004789409766,"TP63",1
"MA1494.1",16,3322,9.09090909090909,8.305,1.09463083575064,0.390816264680422,"HNF4A(var.2)",1
"MA1124.1",20,4206,11.3636363636364,10.515,1.08070721480137,0.391737210431305,"ZNF24",1
"MA1657.1",15,3106,8.52272727272727,7.765,1.09758239185155,0.392641548012832,"ZNF652",1
"MA0847.2",23,4887,13.0681818181818,12.2175,1.06962814145135,0.398510411182534,"FOXD2",1
"MA1147.1",10,2023,5.68181818181818,5.0575,1.12344403001842,0.399159985993567,"NR4A2::RXRA",1
"MA0073.1",78,17260,44.3181818181818,43.15,1.02707257979564,0.404975324555086,"RREB1",1
"MA0088.2",23,4915,13.0681818181818,12.2875,1.06353463423657,0.409606275635232,"ZNF143",1
"MA0051.1",20,4250,11.3636363636364,10.625,1.06951871657754,0.41031840207347,"IRF2",1
"MA1464.1",11,2264,6.25,5.66,1.10424028268551,0.411951409752248,"ARNT2",1
"MA1546.1",5,966,2.84090909090909,2.415,1.17635987201205,0.420644945767873,"PAX3(var.2)",1
"MA0505.1",33,7197,18.75,17.9925,1.04210087536474,0.426987401153542,"Nr5a2",1
"MA1558.1",30,6532,17.0454545454545,16.33,1.04381228079942,0.429633734952969,"SNAI1",1
"MA0873.1",5,979,2.84090909090909,2.4475,1.16073915869626,0.431883904507262,"HOXD12",1
"MA1525.1",20,4304,11.3636363636364,10.76,1.0561000337952,0.433238628821074,"NFATC4",1
"MA0105.4",11,2308,6.25,5.77,1.08318890814558,0.436945811849614,"NFKB1",1
"MA0095.2",25,5434,14.2045454545455,13.585,1.04560511259076,0.437919102511996,"YY1",1
"MA1538.1",11,2313,6.25,5.7825,1.08084738434933,0.439784779598286,"NR2F1(var.3)",1
"MA1529.1",26,5669,14.7727272727273,14.1725,1.04235154508571,0.442044574059971,"NHLH2",1
"MA0739.1",17,3657,9.65909090909091,9.1425,1.05650433788252,0.44341218654144,"Hic1",1
"MA0812.1",23,5008,13.0681818181818,12.52,1.04378449027011,0.446669387807528,"TFAP2B(var.2)",1
"MA0494.1",18,3901,10.2272727272727,9.7525,1.04868215609051,0.452565930719504,"Nr1h3::Rxra",1
"MA0624.1",19,4137,10.7954545454545,10.3425,1.04379546003911,0.457722676673296,"NFATC1",1
"MA1527.1",24,5267,13.6363636363636,13.1675,1.0356076427844,0.460265790935994,"NFIC(var.2)",1
"MA0845.1",20,4381,11.3636363636364,10.9525,1.03753812952626,0.465997875816626,"FOXB1",1
"MA0737.1",13,2814,7.38636363636364,7.035,1.04994507979583,0.46923384254173,"GLIS3",1
"MA0782.2",27,5975,15.3409090909091,14.9375,1.02700646633701,0.472460875124981,"PKNOX1",1
"MA1616.1",28,6202,15.9090909090909,15.505,1.02606197414324,0.472935411928978,"Prdm15",1
"MA0518.1",30,6662,17.0454545454545,16.655,1.02344368330559,0.475945973423872,"Stat4",1
"MA0767.1",7,1481,3.97727272727273,3.7025,1.07421275550918,0.477755462999068,"GCM2",1
